filename,MLC,C_S,DC_C,CT_T,CP_C,CN_C
18492.txt,0.25961538451262,0.070217917667797,0.343891403099281,0.555555556,0.076923077,0.321070233857205
18494.txt,0.229166666553385,0.084346959132204,0.496732025705498,0.333333333,0.138888889,0.318840579596723
18495.txt,0.395833333188802,0.164745762711864,0.31045751662476,0.666666667,0.222222222,0.347826087069943
18496.txt,0.257812499919434,0.403389830508475,0.698529411846886,1,0.125,0.45652173905104
18497.txt,0.308035714216239,0.07495291899661,0.478991597173999,0.736842105,0.2,0.298136645687281
18498.txt,0.161249999949609,0.049252243254237,0.245882352970104,0.25,0.16,0.198260869530737
18499.txt,0.308035714216239,0.047657028935593,0.296518606976061,0.371428571,0.040816327,0.319432120640099
18500.txt,0.187499999941406,0.077966101694915,0.223529411791003,0.25,0.05,0.208695652137618
18501.txt,0.213541666620768,0.164745762711864,0.248366012852749,0.5,0.166666667,0.202898550747322
18502.txt,0.157894736763158,0.077966101694915,0.411764706342561,0.32,0.078947368,0.164759725536563
18503.txt,0.226973684179071,0.098305084745763,0.529411765297578,0.7,0.052631579,0.247139588304845
18504.txt,0.187499999941406,0.132203389830509,0.558823529477509,1,0.166666667,0.347826087069943
18505.txt,0.198529411719209,0.084745762711864,0.525951556826583,0.666666667,0.117647059,0.184143222228845
18506.txt,0.60937499980957,0.132203389830509,0.558823529477509,1,0.666666667,0.434782608446125
18507.txt,0.331730769083834,0.025898305084746,0.214932126378227,0.238095238,0.115384615,0.321070233857205
18508.txt,0.398437499875488,0.034576271186441,0.186274510198385,0.2,0.083333333,0.391304347758034
18509.txt,0.195312499907715,0.132203389830509,0.651960784017878,0.5,0.083333333,0.478260869655955
18510.txt,0.202702702624155,0.220338983050847,0.604133545894604,0.7,0.027027027,0.253819036129771
18511.txt,0.230769230740385,0.04,0.429864253874102,0.333333333,0.076923077,0.401337792451941
18512.txt,0.231907894708779,0.175593220338983,0.588235293657439,0.666666667,0.157894737,0.219679634048751
18513.txt,0.237980769113131,0.070217917667797,0.429864253874102,0.571428571,0.230769231,0.080267558594736
18514.txt,0.176470588163603,0.101210653776271,0.525951556826583,0.75,0,0.184143222228845
18515.txt,0.308689024309785,0.043615819227119,0.272596843620305,0.3,0.195121951,0.241781548131864
18516.txt,0.306818181747869,0.267796610169491,0.50802139094212,0.75,0.090909091,0.474308300265338
18517.txt,0.233333333270833,0.157235984379661,0.645751634311265,0.631578947,0.155555556,0.16231884049351
18518.txt,0.276785714163504,0.0327683616,0.212885153554457,0.176470588,0,0.322981366378612
18519.txt,0.271381578852693,0.098305084745763,0.470588235820069,0.666666667,0,0.247139588304845
18520.txt,0.356249999888672,0.059887005667797,0.447058823582007,0.5,0.2,0.469565217309641
18521.txt,0.258928571356585,0.073035439132203,0.585434173951228,0.636363636,0.095238095,0.273291925517688
18522.txt,0.176470588163603,0.101210653776271,0.65743944631264,0.857142857,0.117647059,0.276214833865006
18523.txt,0.302419354780494,0.053559322033898,0.216318785496037,0.25,0.290322581,0.201963534225745
18524.txt,0.302419354780494,0.137627118644068,0.432637570992075,0.625,0.032258065,0.252454418043051
18525.txt,0.148628048766054,0.070570107877966,0.43615494934543,0.52173913,0.073170732,0.178154825186408
18526.txt,0.173076923008413,0.070217917667797,0.515837104648922,0.476190476,0.076923077,0.20066889648684
18527.txt,0.159374999950195,0.03728813559322,0.447058823582007,0.4,0,0.260869565172023
18528.txt,0.389204545378374,0.041084745762712,0.440285205110622,0.285714286,0.121212121,0.411067193667641
18529.txt,0.316810344744747,0.037877671322034,0.732251521615559,0.555555556,0.103448276,0.377811094369076
18530.txt,0.218749999900391,0.111864406779661,0.638655461781018,0.75,0.095238095,0.248447204826357
18531.txt,0.157670454513228,0.208135593220339,0.711229946201321,0.571428571,0.136363636,0.355731225329438
18533.txt,0.175781249945068,0.041807909586441,0.419117647108132,0.333333333,0,0.260869565172023
18534.txt,0.314999999901563,0.082485875688136,0.402352941223806,0.428571429,0.08,0.354782608633951
18535.txt,0.16406249994873,0.186440677966102,0.279411764738754,0.75,0.125,0.130434782586011
18536.txt,0.364346590761142,0.077966101694915,0.406417112753696,0.458333333,0.295454545,0.320158102900842
18537.txt,0.802083333499349,0.457627118644068,0.372549019279123,1,0.444444444,0.521739130344045
18538.txt,0.424107142742466,0.096045197722034,0.53221288500379,0.727272727,0.238095238,0.422360248622198
18539.txt,0.257812499919434,0.186440677966102,0.558823529477509,0.75,0.083333333,0.347826087069943
18540.txt,0.207589285622628,0.077966101694915,0.239495798028176,0.375,0.071428571,0.111801242067513
18541.txt,0.358455882262982,0.071939736352542,0.394463667340525,0.3,0.176470588,0.398976981843656
18542.txt,0.339843749893799,0.050847457627119,0.325980392567762,0.25,0.166666667,0.239130434567108
18544.txt,0.113839285651925,0.159322033898305,0.718487395202175,1,0,0.335403726724278
18545.txt,0.201388888812066,0.132203389830509,0.579520697774061,0.818181818,0.037037037,0.251207729173703
18546.txt,0.176470588163603,0.046327683633898,0.525951556826583,0.333333333,0,0.368286444979428
18547.txt,0.296874999938477,0.005649717532203,0.558823529477509,0,0,0.608695652241966
18548.txt,0.194711538407903,0.057627118644068,0.429864253874102,0.375,0.076923077,0.280936454559837
18549.txt,0.303977272592507,0.068926553654237,0.304812834565272,0.380952381,0.212121212,0.316205533510225
18550.txt,0.334821428426618,0.12135593220339,0.399159663752842,0.6,0,0.260869565172023
18551.txt,0.197916666594401,0.050847457627119,0.372549019279123,0.5,0.111111111,0.173913043274102
18552.txt,0.546874999797852,0.099661016949153,0.698529411846886,0.777777778,0.375,0.434782608446125
18553.txt,0.502232142686803,0.064406779661017,0.478991597173999,0.555555556,0.071428571,0.559006210859303
18554.txt,0.220588235181066,0.049668386169492,0.295847750505394,0.391304348,0.147058824,0.260869565172023
18556.txt,0.262764084386636,0.144530046210169,0.629660315250548,0.68,0.169014085,0.330679730551186
18557.txt,0.285326086879586,0.052655367213559,0.388746803163382,0.4375,0.086956522,0.204158790225364
18558.txt,0.417025861932179,0.052274754657627,0.308316430095096,0.272727273,0.172413793,0.467766116788215
18559.txt,0.214285714245536,0.045423728813559,0.319327731449333,0.333333333,0.095238095,0.273291925517688
18560.txt,0.385901162691906,0.038085742752542,0.207934336965639,0.166666667,0.093023256,0.230535894742515
18561.txt,0.597039473250925,0.083992467037288,0.529411765297578,0.666666667,0.473684211,0.521739130344045
18562.txt,0.256249999888672,0.059887005667797,0.372549019279123,0.413793103,0.088888889,0.266666666562319
18563.txt,0.207386363560192,0.068926553654237,0.406417112753696,0.45,0.090909091,0.300395256991236
18564.txt,0.238636363519176,0.11864406779661,0.457219251289085,0.307692308,0.136363636,0.237154150393538
18565.txt,0.249999999953125,0.067118644067797,0.496732025705498,0.5,0.111111111,0.260869565172023
18566.txt,0.245901639298156,0.028571428555932,0.183220829080379,0.191489362,0.147540984,0.25659301508581
18567.txt,0.293749999876953,0.075607958725424,0.496732025705498,0.541666667,0.155555556,0.266666666562319
18569.txt,0.256009615326247,0.126177024488136,0.429864253874102,0.5,0.153846154,0.341137123766759
18570.txt,0.366477272604226,0.079974890142373,0.568983957184586,0.653846154,0.181818182,0.502766798521258
18571.txt,0.253906249889404,0.056271186440678,0.279411764738754,0.294117647,0.166666667,0.217391304483932
18572.txt,0.174107142789342,0.159322033898305,0.745098039675894,1,0.095238095,0.273291925517688
18573.txt,0.158035714263114,0.069402319349153,0.510924369648344,0.421052632,0.085714286,0.208695652137618
18574.txt,0.264204545354936,0.566101694915254,0.609625668012897,1,0.181818182,0.379446640107922
18575.txt,0.170955882321576,0.071939736352542,0.32871972315632,0.25,0.058823529,0.306905370729234
18576.txt,0.245192307579627,0.08082069581017,0.401206636576613,0.444444444,0.051282051,0.347826087069943
18577.txt,0.326612903147933,0.081581920922034,0.28842504732805,0.318181818,0.225806452,0.302945301338618
18578.txt,0.12828947367866,0.021016949152542,0.176470588432526,0.176470588,0,0.13729977128047
18579.txt,0.568359374822388,0.048382126372881,0.48897058829282,0.6,0.25,0.293478260818525
18580.txt,0.226562499960449,0.056271186440678,0.419117647108132,0.222222222,0.041666667,0.260869565172023
18581.txt,0.203571428467634,0.105084745762712,0.447058823582007,0.666666667,0.057142857,0.268322981170726
18582.txt,0.389423076815805,0.145762711864407,0.429864253874102,0.636363636,0.307692308,0.301003344469391
18583.txt,0.13020833330306,0.050847457627119,0.31045751662476,0.384615385,0.055555556,0.260869565172023
18584.txt,0.337499999894531,0.046973365640678,0.335294117686505,0.24137931,0.075,0.195652173879017
18586.txt,0.59062499981543,0.105084745762712,0.558823529477509,0.8,0.4,0.313043478206427
18587.txt,0.529411764584559,0.071939736352542,0.460207612642377,0.285714286,0.058823529,0.521739130344045
18588.txt,0.264705882292279,0.064874342508475,0.350634371217722,0.344827586,0.31372549,0.194373401705326
18590.txt,0.299395161187689,0.062900188311864,0.252371916970867,0.318181818,0.193548387,0.23562412326337
18591.txt,0.301442307562049,0.076322547525424,0.412669683048549,0.411764706,0.153846154,0.280936454559837
18592.txt,0.224999999929688,0.023728813559322,0.111764705895502,0.111111111,0.1,0.260869565172023
18593.txt,0.377467105100791,0.06317411400678,0.382352941044983,0.375,0.236842105,0.329519450551388
18594.txt,0.253906249889404,0.099661016949153,0.419117647108132,0.5,0.083333333,0.304347825860113
18595.txt,0.15340909082706,0.068926553654237,0.50802139094212,0.666666667,0.090909091,0.237154150393538
18596.txt,0.292499999908594,0.054237288135593,0.268235294149204,0.222222222,0.08,0.292173912992665
18597.txt,0.241071428455915,0.071707953084746,0.433373349345103,0.586206897,0.102040816,0.191659272488407
18598.txt,0.341517857049526,0.038520801247458,0.399159663752842,0.3,0.285714286,0.335403726724278
18599.txt,0.361979166543132,0.067118644067797,0.434640523051134,0.52173913,0.222222222,0.376811594021424
18600.txt,0.224999999929688,0.03728813559322,0.186274510198385,0.16,0.066666667,0.19130434796673
18601.txt,0.270535714227958,0.081156530386441,0.447058823582007,0.272727273,0.057142857,0.283229813689873
18602.txt,0.247499999922656,0.150282485857627,0.62588235301481,0.842105263,0.18,0.271304347778904
18603.txt,0.221590909055753,0.088813559322034,0.304812834565272,0.5,0.090909091,0.094861660157415
18604.txt,0.166071428479353,0.105084745762712,0.478991597173999,0.611111111,0.085714286,0.298136645687281
18605.txt,0.285326086879586,0.058595641654237,0.437340153698511,0.466666667,0.173913043,0.181474480142352
18606.txt,0.370738636290394,0.139951573857627,0.406417112753696,0.5,0.272727273,0.237154150393538
18607.txt,0.20454545449858,0.088813559322034,0.50802139094212,0.75,0.090909091,0.213438735093315
18608.txt,0.267857142760045,0.077966101694915,0.399159663752842,0.4,0.267857143,0.232919254394275
18609.txt,0.158967391262823,0.125423728813559,0.437340153698511,0.769230769,0.043478261,0.181474480142352
18610.txt,0.223557692273888,0.145762711864407,0.687782805080916,0.5,0.230769231,0.361204013154573
18611.txt,0.229166666553385,0.132203389830509,0.683006535903883,1,0.388888889,0.260869565172023
18612.txt,0.196022727219993,0.068926553654237,0.50802139094212,0.666666667,0.090909091,0.142292490236123
18613.txt,0.210937499934082,0.090018832379661,0.279411764738754,0.4,0.05,0.104347826068809
18614.txt,0.352499999889844,0.066343825681356,0.491764705940208,0.666666667,0.12,0.250434782565142
18615.txt,0.156249999982422,0.065204386820339,0.409803921989389,0.470588235,0.166666667,0.156521739103214
18616.txt,0.133064516114667,0.113607748176271,0.516761542943148,0.657894737,0.064516129,0.258064516129032
18617.txt,0.420138888712456,0.102619414508475,0.579520697774061,0.75,0.222222222,0.444444444444444
18618.txt,0.251116071390276,0.070734463294915,0.478991597173999,0.529411765,0.107142857,0.242236024653524
18619.txt,0.342187499893066,0.090018832379661,0.279411764738754,0.333333333,0.2,0.339130434723629
18620.txt,0.203124999967773,0.077966101694915,0.434640523051134,0.5,0.166666667,0.202898550747322
18621.txt,0.289062499878418,0.041807909586441,0.558823529477509,0.4,0.083333333,0.260869565172023
18622.txt,0.504807692185998,0.070217917667797,0.343891403099281,0.285714286,0.384615385,0.280936454559837
18624.txt,0.413602941058249,0.027118644067797,0.262975778972115,0.285714286,0.294117647,0.214833759614812
18626.txt,0.438920454425338,0.061277705328814,0.457219251289085,0.615384615,0.272727273,0.403162055408146
18627.txt,0.206249999935547,0.105084745762712,0.558823529477509,0.75,0.05,0.23478260865482
18628.txt,0.308593749934814,0.069621903511864,0.558823529477509,0.615384615,0.25,0.304347825860113
18629.txt,0.187499999941406,0.091525423728814,0.558823529477509,0.625,0,0.260869565172023
18630.txt,0.194999999939063,0.028445099498305,0.268235294149204,0.315789474,0.08,0.187826086923856
18631.txt,0.339843749893799,0.06083853700339,0.314338235331099,0.260869565,0.125,0.391304347758034
18632.txt,0.295312499907715,0.240677966101695,0.502941176529758,0.6,0.1,0.313043478206427
18633.txt,0.310546874902954,0.056271186440678,0.419117647108132,0.454545455,0.1875,0.358695652111531
18634.txt,0.238636363519176,0.088813559322034,0.609625668012897,0.8,0.181818182,0.332015810029215
18635.txt,0.585937499816895,0.023728813559322,0.558823529477509,0.5,0.5,0.130434782586011
18636.txt,0.326981707210318,0.062146892637288,0.299856528094101,0.464285714,0.12195122,0.356309649851077
18637.txt,0.242647058736673,0.077966101694915,0.394463667340525,0.454545455,0.117647059,0.276214833865006
18638.txt,0.144230769142428,0.110508474576271,0.687782805080916,0.727272727,0.038461538,0.341137123766759
18639.txt,0.164999999948438,0.138983050847458,0.312941176507405,0.333333333,0.12,0.250434782565142
18640.txt,0.30163043465574,0.073446327701695,0.485933504233639,0.333333333,0.173913043,0.317580340118682
18641.txt,0.284179687411194,0.127272727267797,0.419117647108132,0.5625,0.1875,0.293478260818525
18642.txt,0.421874999868164,0.12135593220339,0.558823529477509,0.6,0.142857143,0.372670807239536
18643.txt,0.252403846046124,0.170944309911864,0.472850678702688,0.5,0.269230769,0.280936454559837
18644.txt,0.215909090838778,0.097336561735593,0.541889483299046,0.733333333,0.121212121,0.237154150393538
18645.txt,0.288461538378606,0.087005649735593,0.343891403099281,0.1,0.076923077,0.20066889648684
18646.txt,0.211805555465061,0.074092009708475,0.248366012852749,0.277777778,0.037037037,0.212560386223903
18647.txt,0.317708333244466,0.067118644067797,0.434640523051134,0.6,0.111111111,0.318840579596723
18648.txt,0.23263888877105,0.061016949152542,0.165577341901833,0.173913043,0.111111111,0.096618357374501
18649.txt,0.377403846069561,0.20451977399322,0.458521870053944,0.5,0.102564103,0.334448160463574
18650.txt,0.217741935400706,0.098826597152542,0.468690702466905,0.785714286,0.225806452,0.218793829005427
18651.txt,0.303879310217538,0.056873822969492,0.231237322850734,0.291666667,0.172413793,0.305847076642461
18652.txt,0.320043103306237,0.095322033898305,0.53955375294583,0.62962963,0.172413793,0.332833582898638
18653.txt,0.193014705783433,0.061694915254237,0.394463667340525,0.363636364,0.176470588,0.153452685364617
18654.txt,0.161458333262044,0.067118644067797,0.31045751662476,0.363636364,0.055555556,0.260869565172023
18655.txt,0.171874999915039,0.132203389830509,0.484313725174625,0.642857143,0.1,0.260869565172023
18656.txt,0.342060810736856,0.075111507579661,0.392686804105022,0.391304348,0.108108108,0.225616921004241
18657.txt,0.338474025831727,0.046829880732203,0.333842628333393,0.24,0.220779221,0.298136645687281
18658.txt,0.374999999882812,0.096045197722034,0.478991597173999,0.333333333,0,0.223602484656765
18659.txt,0.220108695587466,0.094237288135593,0.437340153698511,0.636363636,0.130434783,0.340264650201693
18660.txt,0.212740384527269,0.251525423728814,0.472850678702688,0.666666667,0.076923077,0.361204013154573
18661.txt,0.236842105144737,0.083992467037288,0.411764706342561,0.454545455,0,0.192219679792657
18662.txt,0.449999999859375,0.050847457627119,0.14901960748812,0.076923077,0.466666667,0.173913043274102
18663.txt,0.345703124891968,0.06591337101017,0.419117647108132,0.6,0.375,0.260869565172023
18664.txt,0.23660714280106,0.064406779661017,0.372549019279123,0.36,0.238095238,0.322981366378612
18666.txt,0.15296052623345,0.072542372881356,0.588235293657439,0.375,0.078947368,0.425629290708586
18667.txt,0.255387930951441,0.056873822969492,0.385395537339458,0.5,0.206896552,0.305847076642461
18668.txt,0.452205882233686,0.046327683633898,0.295847750505394,0.259259259,0.382352941,0.368286444979428
18669.txt,0.197916666594401,0.108958837749153,0.745098039675894,0.666666667,0.111111111,0.347826087069943
18670.txt,0.210937499934082,0.11412429380339,0.698529411846886,0.5,0.0625,0.326086956465028
18671.txt,0.24652777773546,0.178692493938983,0.496732025705498,0.692307692,0.111111111,0.309178744120143
18672.txt,0.167877906885038,0.20271186440678,0.779753762503501,0.615384615,0.069767442,0.303336703773333
18674.txt,0.223214285648996,0.073035439132203,0.372549019279123,0.636363636,0.095238095,0.124223602413179
18675.txt,0.268465909041104,0.054721549613559,0.609625668012897,0.44,0.113636364,0.343873517679326
18676.txt,0.176339285663644,0.073035439132203,0.558823529477509,0.681818182,0.119047619,0.186335403619768
18677.txt,0.293749999876953,0.150282485857627,0.186274510198385,0.4,0.133333333,0.243478261001134
18678.txt,0.39945652159392,0.147699757884746,0.437340153698511,0.5,0.391304348,0.408317580450727
18680.txt,0.60937499980957,0.005649717532203,0,0,0.25,0.130434782586011
18681.txt,0.294642857064174,0.053860640325424,0.439075630463421,0.555555556,0.071428571,0.260869565172023
18682.txt,0.293870192251916,0.0739485248,0.429864253874102,0.607142857,0.115384615,0.341137123766759
18683.txt,0.343749999923828,0.071186440677966,0.447058823582007,0.555555556,0.066666667,0.452173913138753
18684.txt,0.387499999847656,0.085714285722034,0.372549019279123,0.428571429,0,0.556521739207561
18685.txt,0.360197368293688,0.048761408108475,0.352941176865052,0.384615385,0.263157895,0.521739130344045
18686.txt,0.263020833292806,0.054384672054237,0.248366012852749,0.321428571,0.027777778,0.202898550747322
18688.txt,0.281249999912109,0.150282485857627,0.782352941268512,1,0.2,0.313043478206427
18689.txt,0.414062499901856,0.050847457627119,0.186274510198385,0.222222222,0.166666667,0.391304347758034
18690.txt,0.217105263119655,0.098305084745763,0.470588235820069,0.875,0.052631579,0.2745995420392
18691.txt,0.172193877508689,0.067922159457627,0.433373349345103,0.607142857,0.040816327,0.138420585367231
18693.txt,0.302083333218099,0.091525423728814,0.31045751662476,0.272727273,0.055555556,0.173913043274102
18694.txt,0.265624999885742,0.057105606237288,0.133053221250947,0.171428571,0.142857143,0.236024844480691
18695.txt,0.300781249874756,0.155447941911864,0.558823529477509,0.5,0.291666667,0.260869565172023
18696.txt,0.356854838607233,0.057983942888136,0.252371916970867,0.227272727,0.129032258,0.201963534225745
18697.txt,0.254807692232873,0.181016949152542,0.544494720828764,0.714285714,0.153846154,0.240802675784208
18698.txt,0.200892857093471,0.138229755172881,0.638655461781018,0.692307692,0.035714286,0.279503105690521
18700.txt,0.220982142774693,0.12135593220339,0.399159663752842,0.666666667,0,0.409937888276533
18701.txt,0.179227941131491,0.043254237288136,0.394463667340525,0.318181818,0.029411765,0.245524296479039
18702.txt,0.295036764657801,0.049668386169492,0.493079585293304,0.454545455,0.088235294,0.306905370729234
18703.txt,0.221249999930859,0.066343825681356,0.447058823582007,0.466666667,0,0.208695652137618
18704.txt,0.132102272677468,0.04406779661017,0.304812834565272,0.333333333,0.181818182,0.237154150393538
18705.txt,0.345905172266905,0.100564971769492,0.462474644583821,0.4375,0.206896552,0.269865067257415
18706.txt,0.407451922935171,0.097688751945763,0.773755655855736,0.6,0.192307692,0.421404682361495
18707.txt,0.364182692229943,0.20451977399322,0.687782805080916,0.666666667,0.230769231,0.301003344469391
18708.txt,0.312499999871094,0.056271186440678,0.419117647108132,0.352941176,0.083333333,0.304347825860113
18709.txt,0.25961538451262,0.057627118644068,0.300904977153048,0.314285714,0.25,0.240802675784208
18710.txt,0.440624999862305,0.105084745762712,0.558823529477509,0.8,0.3,0.365217391240832
18711.txt,0.266826922979117,0.145762711864407,0.773755655855736,0.75,0,0.441471571749309
18712.txt,0.177933673444396,0.211093990779661,0.593037215069769,0.923076923,0.081632653,0.181011535272868
18713.txt,0.325657894679482,0.098305084745763,0.470588235820069,0.444444444,0.052631579,0.549199084600139
18714.txt,0.242788461486629,0.120581113816949,0.601809954306095,0.75,0.076923077,0.321070233857205
18715.txt,0.297991071375628,0.070734463294915,0.439075630463421,0.5625,0.214285714,0.372670807239536
18716.txt,0.333333333270833,0.059887005667797,0.347712418217378,0.392857143,0.155555556,0.301449275425835
18717.txt,0.284179687411194,0.127272727267797,0.419117647108132,0.555555556,0.125,0.244565217348771
18718.txt,0.031249999958984,0.050847457627119,0.558823529477509,0.333333333,0.166666667,0.260869565172023
18719.txt,0.292968749908447,0.11412429380339,0.558823529477509,0.666666667,0.125,0.391304347758034
18720.txt,0.207031249904053,0.099661016949153,0.512254901648501,0.75,0.25,0.369565217153119
18721.txt,0.378124999850586,0.077966101694915,0.558823529477509,0.533333333,0,0.243478261001134
18722.txt,0.36057692294982,0.047834274928814,0.343891403099281,0.210526316,0.038461538,0.381270903064127
18723.txt,0.236413043363621,0.125423728813559,0.340153452628253,0.416666667,0.043478261,0.362948960284705
18724.txt,0.350446428452985,0.064406779661017,0.345938375923052,0.36,0.095238095,0.310559006032946
18725.txt,0.403532608561396,0.147699757884746,0.680306905256507,1,0.260869565,0.476370510178023
18726.txt,0.250600961452937,0.087005649735593,0.472850678702688,0.607142857,0.153846154,0.210702341180747
18727.txt,0.380208333256185,0.091525423728814,0.496732025705498,0.666666667,0.333333333,0.318840579596723
18729.txt,0.318749999900391,0.105084745762712,0.447058823582007,0.444444444,0.2,0.469565217309641
18730.txt,0.21507352933904,0.055932203389831,0.306805075094918,0.294117647,0.176470588,0.306905370729234
18731.txt,0.334821428426618,0.045423728813559,0.319327731449333,0.4,0.142857143,0.372670807239536
18732.txt,0.215624999932617,0.050847457627119,0.260784313383622,0.260869565,0.166666667,0.156521739103214
18733.txt,0.34975961529695,0.036642453586441,0.343891403099281,0.277777778,0.153846154,0.361204013154573
18734.txt,0.385416666535807,0.213559322033898,0.745098039675894,0.666666667,0.222222222,0.405797101494644
18736.txt,0.328124999897461,0.069621903511864,0.558823529477509,0.428571429,0.125,0.304347825860113
18737.txt,0.135416666582682,0,0.372549019279123,0.285714286,0.222222222,0.289855072645243
18738.txt,0.1699218749469,0.11412429380339,0.349264705923443,0.555555556,0.125,0.22826086952552
18739.txt,0.193014705783433,0.153898305084746,0.591695502128435,1,0.117647059,0.306905370729234
18740.txt,0.374999999882812,0.049556093613559,0.360531309160063,0.380952381,0.064516129,0.286115007080676
18741.txt,0.210459183590481,0.090292758074576,0.501800720529624,0.68,0.142857143,0.351375332808456
18742.txt,0.240234374924927,0.11412429380339,0.349264705923443,0.555555556,0.125,0.22826086952552
18743.txt,0.533653845958233,0.04,0.515837104648922,0.444444444,0.461538462,0.240802675784208
18744.txt,0.463815789323808,0.083992467037288,0.588235293657439,0.555555556,0.421052632,0.329519450551388
18745.txt,0.397321428438337,0.050847457627119,0.212885153554457,0.266666667,0.142857143,0.173913043274102
18747.txt,0.088541666597331,0.039225181613559,0.372549019279123,0.230769231,0.111111111,0.086956521897921
18748.txt,0.393145161158392,0.074576271186441,0.540796964298917,0.625,0.064516129,0.420757363231173
18749.txt,0.082499999974219,0.105084745762712,0.491764705940208,0.692307692,0,0.250434782565142
18750.txt,0.062500000011719,0.077966101694915,0.745098039675894,1,0.5,0.086956521897921
18751.txt,0.267045454416548,0.058983050847458,0.304812834565272,0.318181818,0.212121212,0.22134387335281
18752.txt,0.243749999923828,0.059887005667797,0.52156862788489,0.2,0,0.139130434932325
18753.txt,0.411057692215295,0.057627118644068,0.343891403099281,0.3,0.153846154,0.361204013154573
18754.txt,0.544921874829712,0.077966101694915,0.419117647108132,0.444444444,0.1875,0.68478260857656
18756.txt,0.314062499901855,0.072800645694915,0.363235294160381,0.481481481,0.175,0.247826086913422
18757.txt,0.264705882292279,0.123163841789831,0.460207612642377,0.75,0.058823529,0.368286444979428
18758.txt,0.187499999941406,0.143050847457627,0.628676470662197,0.8,0.125,0.163043478232514
18759.txt,0.315504807557655,0.047834274928814,0.322398189567341,0.342105263,0.096153846,0.301003344469391
18760.txt,0.322916666524089,0.108958837749153,0.558823529477509,0.7,0.055555556,0.318840579596723
18761.txt,0.355867346795041,0.052542372881356,0.342136854804957,0.258064516,0.142857143,0.223602484656765
18762.txt,0.265624999885742,0.091525423728814,0.62091503324952,0.625,0.055555556,0.289855072645243
18763.txt,0.158203124950562,0.11412429380339,0.628676470662197,0.714285714,0.125,0.260869565172023
18764.txt,0.170454545384233,0.088813559322034,0.50802139094212,0.5,0,0.237154150393538
18765.txt,0.330468749896729,0.044301578033898,0.251470588264879,0.290322581,0.125,0.313043478206427
18766.txt,0.25961538451262,0.087005649735593,0.601809954306095,0.571428571,0.153846154,0.361204013154573
18767.txt,0.39062499990918,0.046061814562712,0.46568627493714,0.4375,0.083333333,0.260869565172023
18768.txt,0.290178571315569,0.538983050847458,0.90476190540056,1,0,0.621118012065893
18769.txt,0.323863636305043,0.168361581938983,0.609625668012897,0.6,0.181818182,0.379446640107922
18770.txt,0.170955882321576,0.040417209925424,0.394463667340525,0.363636364,0.117647059,0.306905370729234
18771.txt,0.324519230711088,0.110508474576271,0.644796380252329,0.727272727,0.153846154,0.301003344469391
18772.txt,0.38671874987915,0.036245110833898,0.279411764738754,0.142857143,0,0.326086956465028
18773.txt,0.477678571256975,0.064406779661017,0.53221288500379,0.5,0.238095238,0.397515527930867
18774.txt,0.22265624993042,0.258757062128813,0.768382353031574,0.8,0.1875,0.358695652111531
18775.txt,0.331054687396545,0.071585244257627,0.454044117700476,0.5,0.125,0.374999999934783
18776.txt,0.286057692191857,0.065639445315254,0.429864253874102,0.416666667,0.153846154,0.240802675784208
18777.txt,0.271381578852693,0.083992467037288,0.647058823134948,0.333333333,0.421052632,0.439359267575764
18778.txt,0.348557692203576,0.047834274928814,0.429864253874102,0.416666667,0.230769231,0.347826087069943
18779.txt,0.401785714186942,0.050847457627119,0.212885153554457,0.294117647,0.238095238,0.347826087069943
18780.txt,0.224506578867342,0.072542372881356,0.411764706342561,0.391304348,0.210526316,0.247139588304845
18781.txt,0.277173912944633,0.177401129925424,0.728900255791635,1,0.086956522,0.431001890533739
18782.txt,0.225694444335721,0.091525423728814,0.579520697774061,0.642857143,0,0.251207729173703
18783.txt,0.213541666620768,0.132203389830509,0.745098039675894,0.666666667,0,0.318840579596723
18784.txt,0.281249999912109,0.01879815099661,0.111764705895502,0.142857143,0,0.104347826068809
18785.txt,0.175781249945068,0.041807909586441,0.558823529477509,0.4,0,0.260869565172023
18786.txt,0.190429687440491,0.052138821640678,0.419117647108132,0.35,0.15625,0.211956521702268
18787.txt,0.246428571391741,0.096045197722034,0.287394957857341,0.333333333,0.171428571,0.238509316654172
18788.txt,0.677678571350725,0.052026529084746,0.351260503923678,0.285714286,0.4,0.655900620929409
18789.txt,0.168198529353688,0.027118644067797,0.427335639991451,0.409090909,0.117647059,0.199488490921828
18790.txt,0.287715517128839,0.231638418061017,0.693711967434554,1,0.172413793,0.377811094369076
18791.txt,0.239224137862742,0.112480739579661,0.308316430095096,0.4,0.103448276,0.143928035974969
18792.txt,0.551470588046416,0.084745762711864,0.591695502128435,0.555555556,0.529411765,0.337595908115201
18793.txt,0.204769736748509,0.116707021776271,0.529411765297578,0.764705882,0.105263158,0.219679634048751
18794.txt,0.731249999771484,0.03728813559322,0,0,0.2,0.208695652137618
18795.txt,0.214285714245536,0.083389830508475,0.478991597173999,0.5,0,0.223602484656765
18796.txt,0.331730769083834,0.145762711864407,0.386877827927868,0.538461538,0.076923077,0.280936454559837
18797.txt,0.294642857064174,0.064406779661017,0.478991597173999,0.5,0.142857143,0.372670807239536
18798.txt,0.484374999879883,0.034576271186441,0.372549019279123,0.333333333,0.166666667,0.434782608446125
18799.txt,0.272177419227445,0.098826597152542,0.5768500946561,0.538461538,0,0.3197755961183
